HOTEL_ID
35652131
23069032
18350354
27263407
24117602
25166236
35127865
35127866
37224976
35127858
35127859
35127860
35127861
35127862
35127850
35127852
37224961
38273654
33030598
35652194
36176481
35652209
27263476
35127872
34079319
35127928
35127929
37225050
35127931
35127932
35127933
35127934
35127935
35127920
35127922
35127923
35127925
35127926
35127916
35652181
25166327
25166328
14680219
25166333
35127960
35127961
35652257
35127962
35127964
35127965
35127966
35127967
37225137
35127953
2097322
35127954
35127955
35127956
35127958
35127959
35127944
35127945
38273755
35127947
20447660
38273756
23593468
35127948
35127949
17826183
35127951
24117736
35127936
35127937
35127938
35127939
35127940
35127941
35127942
35127943
25166114
38798067
38273774
30933375
35127984
38273762
35127986
35127988
38273765
17826237
35127990
35127991
35652239
35127976
35127977
35127978
35127979
35127980
35127981
17301951
35127983
35127968
35127969
35127970
35127972
35652253
35127973
35127974
35127975
34079435
35128031
17826269
25166157
34079449
34079450
29360406
35652351
34079447
25166183
37749416
38273697
34079459
34079461
15204378
18350571
17302015
30933286
37225272
30408926
30408906
25165985
34079536
35652376
34079538
34079540
34079552
37749516
32506021
37225312
35652479
22544440
34079593
34079595
35652428
35652429
35652433
17301631
23068899
23068900
38273999
23068903
23068910
36701088
23068912
23068913
28835881
23068914
23068915
37225389
30933060
23068864
23068867
23068870
23068873
23068874
23068875
34079672
35652497
23068882
23068883
34079675
35652499
34079676
34079677
23068886
34079679
23068888
23068889
34079669
34079671
34079689
34079691
37225467
37225468
34079693
34079695
34079681
35652585
34079682
35652587
34079684
34079685
37225462
34079705
10486131
34079707
34079710
34079697
34079698
38798219
34079699
34079700
23068862
23068863
34079721
34079724
36701142
35652550
34079713
34079714
34079717
34079719
32505856
34079736
32505857
32505861
34079730
10486108
34079734
16777986
16777987
24118131
17826580
7864956
16777989
16777991
16777992
30933968
27263913
14680818
17826567
20448039
29361122
36175886
37224478
21496672
16253652
23593799
34603042
37224459
25166771
36700171
16778043
35127335
35127389
35127380
23069486
38797314
37748758
17826631
35651704
16778076
35127416
27263942
32506780
27263951
35127415
24118020
16253571
37748935
19399585
23593955
35651760
19399612
12059169
25166619
29360995
29360998
34078895
35127464
34078909
23593939
30933861
36176106
36176100
21496720
34078934
29360928
35127546
36176077
36176078
36176079
35127537
36176090
36176091
36176092
36176093
35127522
36176083
36176084
18350617
27787945
19923506
19399200
14681064
14681075
17826313
37749083
35651854
36176159
23593558
35127642
7865147
38797599
35127624
30933644
36176245
14680966
38797625
35127666
14680971
17302142
14680988
36176213
35651935
17826449
21496526
24118009
30933591
30409280
24117984
30409283
22545100
38273489
34079125
16777889
38273505
37224852
20447894
35651986
15729477
34079165
13108080
14680926
35127771
24117941
34079168
34079170
19923708
24117948
35127752
35127755
20447980
35127756
35652085
34079184
34079186
24117933
28836441
34079215
30933554
23593603
23593606
19399367
17302264
38273468
34603492
35127788
34080264
34080266
34080267
34080268
27788718
34080271
34080256
34080258
36177467
23594355
30410225
34080297
35653125
35653127
37226007
23070040
30934503
14681250
21497091
35653227
37226099
36177511
36177534
32507280
37226074
17827188
36177472
28313049
29361582
29361583
23069969
29361586
35653214
14681246
25167110
24118782
24118752
30934349
29361494
34080414
24118765
35129019
32507220
19400067
24118751
29361519
24118735
38274698
14681125
17827292
21497244
35129030
23070080
34080488
14681089
17827314
34604787
34080492
34080493
30410043
34080484
24118664
34080497
34080499
37226297
30934236
17302540
34080526
23069822
30934268
34080558
38274927
35129139
38274936
38274937
30934251
34080573
38274928
34080561
38274930
38274932
38274934
23069729
35129181
35653478
23594019
32507050
35653447
35653452
32507008
11535809
32507009
23594010
34080635
25167092
21496895
23069719
34080628
34080649
36702131
30409814
23594239
36177842
29361250
12584293
27264006
35653524
23594197
19924111
16778434
35653603
23069871
35653630
38274985
30934075
29361189
35653574
38274980
35653586
35653593
30410705
30410706
35652643
30410707
34079756
30410708
35652647
30410711
22546258
30410717
21497670
38274119
30410690
37225516
30410694
30410695
30410697
30410698
30410699
30410702
30410703
30410740
30410743
23594816
30410744
30410747
37749869
30410750
37749871
30410723
30410724
35652629
11536006
30410726
17827625
30410729
30410730
29362174
32507825
21497603
37225588
36176996
29362063
29362066
34079834
29362069
34079837
37225582
30934916
37225563
24119059
34079851
30410677
30410678
30410679
30410681
30410682
30410683
30410686
30410687
37225542
37225656
33032060
36701369
37225649
34079873
36701371
21497799
36701375
32507759
29362023
27789058
21497828
38798589
37225623
23594973
9438763
22546403
35652832
38798481
35652834
34079948
35652836
21497741
35652838
35652842
35652844
34079941
20449269
35652846
35652848
34079961
34079962
35652851
34079952
33555674
34079954
35652858
35652859
34079958
35652862
27789175
34079959
34079976
36701394
34079978
24119187
34079979
29361957
34079981
34079982
36701400
34079970
34079971
30934836
37225684
34079972
34079975
38798499
30934827
34079995
36701379
11535940
34079997
34079999
34079984
34079985
35652825
29361978
34079986
34079988
13108789
35652831
36701391
35652898
34080011
25167492
34080012
4720461
22546013
34604310
34080015
35652903
35652905
34080003
34080004
35652908
35652909
34080006
35652910
35652914
34080026
26740363
35652916
25167512
34080016
34080017
35652921
27264699
34080019
35652923
34080022
35128633
35652866
34080043
35652867
30410484
34080046
34080033
34080034
34080036
34080037
35652877
35652879
35652880
23594586
17303099
34080062
17827366
35652886
37225730
35652890
34080051
35652892
17303093
17827375
17827409
30410388
35128669
34080064
35652972
24118817
17303135
23070263
30934658
17303125
37225829
36177226
34080108
35128700
34080111
17827450
37225811
34080120
35652945
34080125
34080126
35652950
35652952
30934690
34080117
35653024
32507506
35653026
30934620
35653032
23594721
35653037
35653039
35653040
35653041
21497561
32507490
19400380
31983230
35653049
32507498
34080146
35653051
34080150
17827470
37225880
34080172
34080162
38798817
21497596
25167412
35653018
35653022
36177380
38798751
35653104
35653109
34080222
35653110
35653111
34080234
25167459
34080235
34080228
35653070
34080231
35653071
38798752
35653072
38798753
35653073
34080253
37225934
35653078
24118919
34080255
35653079
30934561
35653081
34080242
35653082
35653084
23595371
23071079
34081295
34081280
14682350
34081286
21498204
17303838
34081301
37227036
34081324
34081315
35654157
23595345
34081331
34081357
34081345
24119612
35129940
30935445
34081349
34081370
34081374
34081362
21498133
38799922
34081377
21498148
35129972
17303928
27265495
38799912
34081417
34081420
36702901
36702902
36702903
36702904
21498305
36702905
36702906
36702907
34081413
36702909
21498311
34081415
36702911
36702880
36702881
36702883
36702885
36702886
36702888
36702889
23071226
34081427
37227171
23071228
34081429
35130041
34081455
35130032
27265290
35130035
27265292
36702877
36702878
36702879
32508227
35654297
35130020
30935311
37227233
21498262
23595400
36178634
34605810
35130108
23595404
35130103
36178648
36702912
32508164
19925444
21498301
35654357
37227214
17304062
36178654
38275764
34081545
34081547
34081549
34081550
35130142
23070825
23070826
35130132
23070829
23070830
34081542
21497927
32508128
34081561
36703010
23070835
34081563
36703012
36703013
34081566
36703014
36703015
36703016
36703017
23070843
23070845
23595125
34081557
36703022
23070847
23070786
23595085
23595086
23070791
23070796
36703005
16779313
36178714
23070805
23070810
37227268
23070813
23070814
18352219
29362307
23595041
27265259
18352212
29362317
35130187
23070775
23595057
23070780
23595061
10488319
23070721
16779367
32508032
16779381
23595024
21497911
23595031
30935207
17303684
16779405
35130263
16779407
30935114
35130253
30935118
27789360
27265085
14682495
23070913
34081706
35130299
23070915
34081708
16779430
34081711
16779432
25167912
16779434
29362285
16779437
34081702
37751795
34081725
34081714
14682460
27265121
29362177
2099681
23070882
14682402
27265123
34081739
23070885
34081741
29362182
23070895
23070896
27265136
23070898
23070899
23070901
30410757
23070903
30410759
30410760
23070905
23070908
34081751
23070851
21498031
23070860
23070861
38276007
23070863
23070867
37751739
27265115
23070878
18352920
35653667
35653668
35653670
35653671
30411736
35653678
34605087
35653680
32508896
35653684
37226543
20450084
35653641
21498725
23071572
33033164
24120133
10488470
35653655
24120142
18352984
37226623
10488554
18352980
29363086
32508833
21498666
19925844
37226589
22547262
34080878
35129456
37226577
35129460
35653708
35129448
35129449
34080890
35129454
17828717
23071720
30935890
34080903
36178105
38799554
36178108
19925924
35129484
36178109
36178111
24120295
23596016
36178096
36178098
36178102
36178103
22547448
35129527
35129517
25168694
29363062
27790103
36178152
36178153
36178155
37750915
36178156
35653861
34080974
37226750
36178159
16255536
36178144
36178145
36178146
36178147
14682668
36178149
36178150
23071662
32508734
36178151
36178175
16255520
36178161
36178163
16255523
36178164
34080982
36178120
36178127
34081007
34080992
36178113
34605305
19925978
36178115
36178117
36178118
36178119
34080999
36178136
36178137
17828835
36178129
36178133
34081014
36178135
34081032
32508658
29362894
34081040
35129603
34605325
34081047
36702480
30935806
34081056
34081063
34081080
34081087
36702471
32508616
34081074
23071265
24119858
30935707
36702580
30935708
27790060
16255934
30935711
32508600
21498369
32508604
34081114
34081133
16255903
30935728
30935729
23071242
30935730
30935731
23071245
30935733
30935735
34081144
30935722
30935723
36178267
30935724
16255885
30935725
30935726
15731591
30935727
23071257
34081137
35129697
32508555
16255864
21498571
34081164
23071462
16255857
21498562
34081154
37226931
36702625
32508517
35129742
23595761
34081170
23071485
16255846
37226904
34081193
23595721
16255838
34081184
16255825
32508507
16255828
16255830
16255831
16255816
34081209
27789854
35129762
38275571
34081204
37226886
34081225
16255803
21498511
35129811
34081221
22547094
31984188
18352845
37226989
34081246
19925736
34081238
18352838
34081263
35129844
23071374
34081255
34081272
21498558
37226945
34605545
35129830
27266465
28839356
32509435
36703804
28839336
30412225
34082332
28839343
12061848
28839326
34082350
34082351
28839312
28839313
28839314
34082338
34082341
28839319
35655185
28839307
36703747
28839309
28839310
34082367
28839311
36703751
28839296
28839297
34082353
28839298
28839299
28839300
28839301
17829165
28839302
28839303
28839416
17829201
28839417
28839418
28839419
34082380
28839420
29363589
28839422
28839408
35130960
35130961
35130962
14683307
35130963
28839412
28839413
28839414
33558094
19926399
28839415
35130952
35130953
35130954
28839403
35130955
35130956
35130957
35130958
35130959
34082385
28839397
35130950
37752351
35130951
37752352
28839384
37752353
37752355
37228123
19926358
37752359
28839391
37752360
28839378
20450646
