HOTEL_ID
16625421
17173122
18910380
19244043
19813887
21537656
24301125
19170373
17836449
22350861
22771277
18145337
17841148
19171187
22242401
25125532
28920159
30538958
20296959
22458817
23482074
27099295
32650763
30079484
12926917
21954144
20524382
30643667
32718511
32649152
25150955
33113008
17489433
19170601
19885922
21785543
22578271
22670100
22996582
24979696
32654642
32718505
33406187
17451505
18381009
22157297
22507089
26497730
28859240
34574277
32650770
25147281
34753796
22723951
19074817
21718972
21782498
21799137
29148507
32654490
12625265
17110454
17420003
22417340
22660465
23093188
20580217
24301963
32468298
33110142
19170215
22191587
22350864
22936409
27710804
31357617
34574269
19780340
20116951
20207614
21595996
21790994
22225861
24995242
23485981
24943758
29995190
31926967
18914079
21789618
21809090
27596500
29148541
35230699
12441022
17804555
18768656
19520291
21393220
21487289
21538708
21759346
27028128
14775441
24941801
22670039
23511543
22243751
21825530
21637884
29148480
22516132
15107060
21757626
22332096
24045008
35506106
17708619
17709512
19926021
21313317
21561501
25152452
19422104
34937593
21175195
24978196
33109725
21814245
13337743
23486108
32529947
32578070
18910216
19194804
21449751
21786568
21795232
22669997
27056170
31623105
18674195
22243942
25829053
27240075
17676269
15925250
22246386
30543120
9836303
24714088
24942692
32650523
21450746
21775217
21775784
22454673
25140064
27024573
32649802
32675901
889994
900403
1219546
1311512
2057672
2429453
2445518
2455351
2691224
2762983
2932926
3912791
4140841
4669580
4799184
5020769
5036012
5222083
5308330
5964023
6184233
6296944
6433528
6619675
6891214
7081327
7214078
7228327
7759318
7765934
7770749
8309633
8354317
8377449
8402546
8414478
8454510
8631508
8691867
8696432
8751732
8788152
9075886
9255334
9328207
9393950
9457457
9510387
9522496
9591338
9624932
9627173
9679008
9679199
10013133
10020438
10029193
10043203
10073551
10122020
10175003
10245304
10257628
10268272
10434333
10516626
10517506
10546635
10989265
11007108
11051961
11063082
11064176
11092900
11242445
11267390
11539600
11557444
11566690
11569508
11608570
11623998
11674491
11679194
11765253
11791987
11930079
11971729
12018052
12259485
12338429
12360656
12414166
12414392
12455052
12577338
12635449
12667843
12730580
12829351
12853150
12877255
13003520
13009793
13074043
13104580
13113585
13141543
13165818
13166728
13258203
13276020
13283254
13287989
13309615
13355419
13377902
13392533
13468914
14587595
14683815
14742677
14839402
14866240
14882676
14928963
14996328
15011251
15125037
15132905
15151298
15161190
15165546
15194372
15210501
15267497
15356025
15366994
15429535
15464930
15477689
15499202
15499203
15588349
15607196
15652519
15709947
15717118
15721907
15808437
15825979
15864238
15947601
15960266
16025580
16055039
16128493
16213488
16242728
16263813
16263829
16332600
16336288
16372418
16373519
16422139
16446511
16446640
16446825
16446986
16447216
16453466
16487336
16498785
16502445
16569419
16580831
16772708
16798013
16884254
16895302
17035305
17035448
17059008
17114055
17158154
17228664
17242490
17245321
17297476
17347540
17378331
17424672
17511916
17530851
17609630
17685146
17692868
17728125
17761425
17791728
17898735
17948652
17949682
18079045
18094955
18131061
18185020
18254074
18265703
18304752
18332586
18407872
18572825
18572855
18576895
18585530
18606451
18644672
18653145
18810978
18816862
18916844
18980709
18999851
19082004
19114741
19123050
19125540
19125679
19125768
19125831
19149577
19210824
19231210
19267308
19292772
19333537
19389634
19416409
19427673
19449215
19490209
19499125
19545134
19622253
19657828
19684010
19697933
19698056
19709050
19733123
19749133
19754766
19821873
19827161
19848187
19885664
19971092
20124639
20146263
20147599
20166766
20299076
20455209
20487225
20646738
20845586
21035613
21048925
21105726
21159398
21160010
21167863
21173502
21182454
21215379
21237161
21297683
21314450
21347746
21350088
21372601
21382071
21468096
21522663
21526431
21542785
21552552
21809179
21830526
21915758
21929581
22101687
22136581
22156361
22264896
22267463
22269428
22278911
22326104
22327652
22349544
22411064
22497085
22497418
22503379
22551732
22558534
22565028
22567492
22576001
22620025
22647809
22761390
22799898
22813377
22833668
22838352
22843713
22861917
22941851
22959861
22994147
23009256
23089193
23089326
23093776
23139447
23143980
23157563
23162457
23169410
23178100
23191709
23231547
23300513
23315339
23352957
23491963
23512687
23545789
23568444
23584282
23597964
23611014
23653805
23654207
23669087
23775667
23798708
23813783
23965598
23965794
24003524
24030775
24055457
24084857
24107602
24112069
24150525
24166527
24243207
24282592
24313600
24320642
24376012
24385420
24392248
24398997
24418799
24426086
24431544
24470168
24720617
24901782
24912705
24921596
24931939
24938989
24975462
25013860
25030004
25030935
25061946
25069643
25075174
25147320
25718949
25757841
25769963
25818825
25819025
25832461
26495835
26703527
26723180
26753487
26755001
26920048
26971802
26999961
27058071
27092098
27092127
27165644
27177809
27183158
27199553
27200911
27272038
27288515
27300779
27312462
27346954
27399128
27401189
27401560
27404963
27487417
27511081
27514790
27539444
27546688
27554129
27621607
27649094
27689350
27705734
27772855
27773277
27773925
27776400
27827883
27835914
28057630
28059378
28064044
28070310
28428369
28798269
28854399
28907413
28943228
28946258
28948703
28969568
28989028
29042331
